1,INBOUND0,20817,0.0
1,INBOUND0,16595,379.0
1,INBOUND0,18358,759.0
1,INBOUND0,12830,1034.0
1,INBOUND0,12831,1616.0
1,INBOUND0,12634,2516.0
1,INBOUND0,12635,2970.0
1,INBOUND0,12638,4604.0
1,INBOUND0,12639,5168.0
1,INBOUND0,12640,5881.0
1,INBOUND0,12642,8521.0
1,INBOUND0,19822,11016.0
1,INBOUND0,12644,11707.0
1,INBOUND0,12645,12532.0
1,INBOUND0,12646,12985.0
1,INBOUND0,12647,13390.0
1,INBOUND0,12650,15033.0
1,INBOUND0,12651,15832.0
1,INBOUND0,12652,16396.0
1,INBOUND0,12656,18439.0
1,INBOUND0,12658,22445.0
1,INBOUND0,12659,23273.0
1,INBOUND0,12660,23668.0
1,INBOUND0,12661,24315.0
1,INBOUND0,12662,27706.0
1,INBOUND0,12663,33055.0
1,INBOUND0,12664,34717.0
1,INBOUND0,12665,35140.0
1,INBOUND0,12666,35458.0
1,INBOUND0,18337,36049.0
1,INBOUND0,12668,36740.0
1,INBOUND0,12670,37320.0
1,INBOUND0,12671,37788.0
1,INBOUND0,18339,38457.0
1,INBOUND0,12673,39059.0
1,INBOUND0,12675,40330.0
1,INBOUND0,18341,41172.0
1,INBOUND0,12678,41706.0
1,INBOUND0,18342,42255.0
1,INBOUND0,12680,43117.0
1,INBOUND0,18348,43857.0
1,INBOUND0,18349,44603.0
1,INBOUND0,12683,45098.0
1,INBOUND0,12684,45738.0
1,INBOUND0,12685,46229.0
1,INBOUND0,12686,46947.0
1,INBOUND0,12687,47658.0
1,INBOUND0,12689,51140.0
1,INBOUND0,3173,51849.0
1,INBOUND0,19426,52376.0
1,INBOUND0,3175,52961.0
1,INBOUND0,3177,54860.0
1,INBOUND0,3178,55663.0
1,INBOUND0,21680,57608.0
1,INBOUND0,3179,58134.0
1,INBOUND0,3180,59031.0
1,INBOUND0,21362,66329.0
1,INBOUND0,3183,68979.0
1,INBOUND0,3185,69681.0
1,INBOUND0,3186,70147.0
1,INBOUND0,3187,70659.0
1,INBOUND0,3188,71531.0
1,INBOUND0,3189,72034.0
1,INBOUND0,3190,72732.0
1,INBOUND0,3191,73351.0
1,INBOUND0,3192,73659.0
1,INBOUND0,3195,76542.0
1,INBOUND0,3196,77098.0
1,INBOUND0,3197,77854.0
1,INBOUND0,3198,78254.0
1,INBOUND0,17356,79022.0
1,INBOUND0,17355,79514.0
1,INBOUND0,9329,79836.0
1,INBOUND0,17655,80965.0
1,INBOUND0,3202,81725.0
1,INBOUND0,3203,82641.0
1,INBOUND0,3204,83991.0
1,INBOUND0,3205,84450.0
1,INBOUND0,3206,84860.0
1,INBOUND0,3207,85513.0
1,INBOUND0,3208,86027.0
1,INBOUND0,3209,86813.0
1,INBOUND0,3210,87459.0
1,INBOUND0,16887,89035.0
1,INBOUND0,12693,89475.0
1,INBOUND0,12694,90122.0
1,INBOUND0,12695,90783.0
1,INBOUND0,12696,91147.0
1,INBOUND0,12697,91538.0
1,INBOUND0,12698,92145.0
1,INBOUND0,12699,92431.0
1,INBOUND0,12700,92769.0
1,INBOUND0,12701,93315.0
1,INBOUND0,12702,93726.0
1,INBOUND0,12703,94126.0
1,INBOUND0,12704,94524.0
1,INBOUND0,12705,94731.0
1,INBOUND0,12706,95093.0
1,INBOUND0,12707,95647.0
1,INBOUND0,12708,95913.0
1,INBOUND0,12710,97233.0
1,INBOUND0,12711,97620.0
1,INBOUND0,3369,98238.0
1,INBOUND0,3370,98629.0
1,INBOUND0,3371,99190.0
1,INBOUND0,20674,107451.0
1,INBOUND0,20781,113288.0
1,INBOUND0,18354,119326.0
1,INBOUND0,1997,120435.0
1,INBOUND0,1998,120879.0
1,INBOUND0,175,121820.0
1,INBOUND0,176,122522.0
1,INBOUND0,177,122815.0
1,INBOUND0,178,123089.0
1,INBOUND0,12626,125502.0
1,INBOUND0,15283,126226.0
1,INBOUND0,1403,126616.0
1,INBOUND0,15285,127050.0
1,INBOUND0,20287,128070.0
1,INBOUND0,20312,129533.0
1,OUTBOUND1,20312,0.0
1,OUTBOUND1,1407,1339.0
1,OUTBOUND1,1408,2690.0
1,OUTBOUND1,180,3749.0
1,OUTBOUND1,213,4474.0
1,OUTBOUND1,22449,6382.0
1,OUTBOUND1,22450,7296.0
1,OUTBOUND1,216,9017.0
1,OUTBOUND1,1796,9274.0
1,OUTBOUND1,2088,9634.0
1,OUTBOUND1,2089,10016.0
1,OUTBOUND1,2090,10288.0
1,OUTBOUND1,20673,11938.0
1,OUTBOUND1,20782,17052.0
1,OUTBOUND1,20674,23509.0
1,OUTBOUND1,2419,32034.0
1,OUTBOUND1,2420,32620.0
1,OUTBOUND1,2421,33129.0
1,OUTBOUND1,2422,33649.0
1,OUTBOUND1,12761,34274.0
1,OUTBOUND1,18361,35373.0
1,OUTBOUND1,12763,35814.0
1,OUTBOUND1,12764,36216.0
1,OUTBOUND1,12765,36652.0
1,OUTBOUND1,12766,36938.0
1,OUTBOUND1,12767,37387.0
1,OUTBOUND1,12768,37889.0
1,OUTBOUND1,12769,38150.0
1,OUTBOUND1,12770,38687.0
1,OUTBOUND1,12771,38965.0
1,OUTBOUND1,12772,39366.0
1,OUTBOUND1,12773,39854.0
1,OUTBOUND1,12774,40303.0
1,OUTBOUND1,12775,40859.0
1,OUTBOUND1,12776,41379.0
1,OUTBOUND1,12777,41991.0
1,OUTBOUND1,19817,42437.0
1,OUTBOUND1,3304,44715.0
1,OUTBOUND1,3305,45297.0
1,OUTBOUND1,3306,45864.0
1,OUTBOUND1,3307,46738.0
1,OUTBOUND1,3308,48277.0
1,OUTBOUND1,9356,49004.0
1,OUTBOUND1,9357,49850.0
1,OUTBOUND1,18827,50563.0
1,OUTBOUND1,15263,52289.0
1,OUTBOUND1,3309,52709.0
1,OUTBOUND1,12595,53733.0
1,OUTBOUND1,12596,54394.0
1,OUTBOUND1,12597,54994.0
1,OUTBOUND1,12598,55706.0
1,OUTBOUND1,12600,56061.0
1,OUTBOUND1,12601,57633.0
1,OUTBOUND1,12602,58038.0
1,OUTBOUND1,12603,58620.0
1,OUTBOUND1,12604,59380.0
1,OUTBOUND1,12605,59956.0
1,OUTBOUND1,12606,60672.0
1,OUTBOUND1,18362,61162.0
1,OUTBOUND1,12608,61603.0
1,OUTBOUND1,12610,62423.0
1,OUTBOUND1,21361,65300.0
1,OUTBOUND1,12613,72274.0
1,OUTBOUND1,21681,73624.0
1,OUTBOUND1,12616,75608.0
1,OUTBOUND1,12617,76453.0
1,OUTBOUND1,12618,77566.0
1,OUTBOUND1,12619,78839.0
1,OUTBOUND1,12782,80181.0
1,OUTBOUND1,12784,83498.0
1,OUTBOUND1,12785,84160.0
1,OUTBOUND1,12786,84883.0
1,OUTBOUND1,12787,85465.0
1,OUTBOUND1,12788,86149.0
1,OUTBOUND1,19819,86935.0
1,OUTBOUND1,12790,87659.0
1,OUTBOUND1,12791,88128.0
1,OUTBOUND1,12792,88907.0
1,OUTBOUND1,12793,89420.0
1,OUTBOUND1,12794,90050.0
1,OUTBOUND1,12796,90787.0
1,OUTBOUND1,12797,91501.0
1,OUTBOUND1,12798,91942.0
1,OUTBOUND1,12799,92654.0
1,OUTBOUND1,18331,93361.0
1,OUTBOUND1,12801,93808.0
1,OUTBOUND1,12802,94539.0
1,OUTBOUND1,12803,95052.0
1,OUTBOUND1,12804,95560.0
1,OUTBOUND1,12805,95984.0
1,OUTBOUND1,12806,96468.0
1,OUTBOUND1,12807,98038.0
1,OUTBOUND1,12808,103216.0
1,OUTBOUND1,12658,106978.0
1,OUTBOUND1,12659,107806.0
1,OUTBOUND1,12660,108201.0
1,OUTBOUND1,12661,108848.0
1,OUTBOUND1,12809,112759.0
1,OUTBOUND1,12813,114758.0
1,OUTBOUND1,12814,115352.0
1,OUTBOUND1,12815,116042.0
1,OUTBOUND1,12817,117693.0
1,OUTBOUND1,12818,118189.0
1,OUTBOUND1,12819,118609.0
1,OUTBOUND1,12820,119313.0
1,OUTBOUND1,19820,120126.0
1,OUTBOUND1,12822,123106.0
1,OUTBOUND1,12824,125184.0
1,OUTBOUND1,12825,125902.0
1,OUTBOUND1,12826,126532.0
1,OUTBOUND1,17606,127975.0
1,OUTBOUND1,16595,128219.0
1,OUTBOUND1,18358,128599.0
1,OUTBOUND1,12830,128874.0
1,OUTBOUND1,12831,129456.0
1,OUTBOUND1,12634,130356.0
1,OUTBOUND1,12833,131249.0
1,OUTBOUND1,20817,131492.0
2,INBOUND0,20314,0.0
2,INBOUND0,19838,513.0
2,INBOUND0,1297,1121.0
2,INBOUND0,1298,1720.0
2,INBOUND0,242,3913.0
2,INBOUND0,243,4378.0
2,INBOUND0,244,4948.0
2,INBOUND0,20830,6087.0
2,INBOUND0,19524,7529.0
2,INBOUND0,18691,8892.0
2,INBOUND0,18692,9802.0
2,INBOUND0,17587,14271.0
2,INBOUND0,249,17911.0
2,INBOUND0,289,19690.0
2,INBOUND0,291,20426.0
2,INBOUND0,292,20769.0
2,INBOUND0,293,21034.0
2,INBOUND0,20438,22490.0
2,INBOUND0,19526,26086.0
2,INBOUND0,452,27020.0
2,INBOUND0,454,27986.0
2,INBOUND0,456,29471.0
2,INBOUND0,19528,30778.0
2,INBOUND0,704,31437.0
2,INBOUND0,705,31808.0
2,INBOUND0,706,32411.0
2,INBOUND0,3374,33435.0
2,INBOUND0,3375,34175.0
2,INBOUND0,3377,34984.0
2,INBOUND0,3378,35864.0
2,INBOUND0,3379,37120.0
2,INBOUND0,3380,38572.0
2,INBOUND0,3381,40320.0
2,INBOUND0,3382,41239.0
2,INBOUND0,3383,41899.0
2,INBOUND0,3384,42821.0
2,INBOUND0,15548,43114.0
2,INBOUND0,3332,44793.0
2,INBOUND0,3333,45083.0
2,INBOUND0,3334,45448.0
2,INBOUND0,3335,46405.0
2,INBOUND0,3336,46998.0
2,INBOUND0,3337,47816.0
2,INBOUND0,3338,48401.0
2,INBOUND0,3340,49121.0
2,INBOUND0,3341,49623.0
2,INBOUND0,3342,50058.0
2,INBOUND0,3343,50490.0
2,INBOUND0,3344,51018.0
2,INBOUND0,3345,51885.0
2,INBOUND0,3346,53203.0
2,INBOUND0,3347,54450.0
2,INBOUND0,3348,55159.0
2,INBOUND0,19527,56169.0
2,INBOUND0,3351,56650.0
2,INBOUND0,3353,57543.0
2,INBOUND0,3354,58101.0
2,INBOUND0,3355,58684.0
2,INBOUND0,3357,59363.0
2,INBOUND0,3358,60096.0
2,INBOUND0,3359,60731.0
2,INBOUND0,3360,62500.0
2,INBOUND0,19531,63058.0
2,INBOUND0,3362,63737.0
2,INBOUND0,3363,64139.0
2,INBOUND0,16484,65221.0
2,INBOUND0,3366,66808.0
2,INBOUND0,3367,67228.0
2,INBOUND0,3368,67724.0
2,INBOUND0,3369,68334.0
2,INBOUND0,3370,68725.0
2,INBOUND0,3371,69286.0
2,INBOUND0,12989,70489.0
2,INBOUND0,3414,71765.0
2,INBOUND0,20941,72390.0
2,INBOUND0,2064,73509.0
2,INBOUND0,22484,75728.0
2,INBOUND0,1135,76441.0
2,INBOUND0,1136,76899.0
2,INBOUND0,1137,77370.0
2,INBOUND0,1138,77696.0
2,INBOUND0,1140,79134.0
2,INBOUND0,1141,79787.0
2,INBOUND0,1142,80279.0
2,INBOUND0,1204,80931.0
2,INBOUND0,1144,81371.0
2,INBOUND0,1145,81980.0
2,INBOUND0,1146,82296.0
2,INBOUND0,20781,87889.0
2,INBOUND0,18354,93927.0
2,INBOUND0,1997,95036.0
2,INBOUND0,1998,95480.0
2,INBOUND0,175,96421.0
2,INBOUND0,176,97123.0
2,INBOUND0,177,97416.0
2,INBOUND0,178,97690.0
2,INBOUND0,179,99426.0
2,OUTBOUND1,179,0.0
2,OUTBOUND1,180,843.0
2,OUTBOUND1,213,1568.0
2,OUTBOUND1,22449,3476.0
2,OUTBOUND1,22450,4390.0
2,OUTBOUND1,216,6111.0
2,OUTBOUND1,1796,6368.0
2,OUTBOUND1,2088,6728.0
2,OUTBOUND1,2089,7110.0
2,OUTBOUND1,2090,7382.0
2,OUTBOUND1,20673,9032.0
2,OUTBOUND1,20782,14146.0
2,OUTBOUND1,20674,20603.0
2,OUTBOUND1,1201,20934.0
2,OUTBOUND1,1202,21130.0
2,OUTBOUND1,1203,21563.0
2,OUTBOUND1,1204,22041.0
2,OUTBOUND1,1205,22525.0
2,OUTBOUND1,1206,22875.0
2,OUTBOUND1,1207,23701.0
2,OUTBOUND1,1208,24184.0
2,OUTBOUND1,1209,25187.0
2,OUTBOUND1,1211,25940.0
2,OUTBOUND1,1212,26336.0
2,OUTBOUND1,22395,27194.0
2,OUTBOUND1,2046,29154.0
2,OUTBOUND1,19741,30510.0
2,OUTBOUND1,3422,31167.0
2,OUTBOUND1,13023,32593.0
2,OUTBOUND1,2420,34162.0
2,OUTBOUND1,2421,34671.0
2,OUTBOUND1,2422,35191.0
2,OUTBOUND1,2423,35712.0
2,OUTBOUND1,19533,36162.0
2,OUTBOUND1,16485,37764.0
2,OUTBOUND1,20475,38532.0
2,OUTBOUND1,2427,38886.0
2,OUTBOUND1,2428,39306.0
2,OUTBOUND1,2429,39972.0
2,OUTBOUND1,2430,40671.0
2,OUTBOUND1,2431,42444.0
2,OUTBOUND1,2432,43012.0
2,OUTBOUND1,2433,43736.0
2,OUTBOUND1,2435,44365.0
2,OUTBOUND1,2437,45005.0
2,OUTBOUND1,2438,45522.0
2,OUTBOUND1,2440,46385.0
2,OUTBOUND1,2441,46977.0
2,OUTBOUND1,2443,47807.0
2,OUTBOUND1,2444,48634.0
2,OUTBOUND1,2445,49285.0
2,OUTBOUND1,2446,49853.0
2,OUTBOUND1,2447,51126.0
2,OUTBOUND1,2448,52004.0
2,OUTBOUND1,2449,52488.0
2,OUTBOUND1,2450,53003.0
2,OUTBOUND1,2451,53473.0
2,OUTBOUND1,2452,53925.0
2,OUTBOUND1,3417,54684.0
2,OUTBOUND1,2455,55251.0
2,OUTBOUND1,2456,55938.0
2,OUTBOUND1,2457,56649.0
2,OUTBOUND1,2458,57666.0
2,OUTBOUND1,2459,58058.0
2,OUTBOUND1,2460,58383.0
2,OUTBOUND1,20900,59968.0
2,OUTBOUND1,19534,60545.0
2,OUTBOUND1,2494,61195.0
2,OUTBOUND1,2495,61843.0
2,OUTBOUND1,2496,62755.0
2,OUTBOUND1,2497,64555.0
2,OUTBOUND1,2498,66006.0
2,OUTBOUND1,3424,66254.0
2,OUTBOUND1,2499,67246.0
2,OUTBOUND1,20829,68029.0
2,OUTBOUND1,2502,68979.0
2,OUTBOUND1,2503,69682.0
2,OUTBOUND1,506,70701.0
2,OUTBOUND1,507,71295.0
2,OUTBOUND1,508,71661.0
2,OUTBOUND1,409,72427.0
2,OUTBOUND1,410,73147.0
2,OUTBOUND1,411,73733.0
2,OUTBOUND1,414,75065.0
2,OUTBOUND1,416,76212.0
2,OUTBOUND1,20436,77118.0
2,OUTBOUND1,20896,77448.0
2,OUTBOUND1,22548,80552.0
2,OUTBOUND1,20438,81377.0
2,OUTBOUND1,19910,83103.0
2,OUTBOUND1,200,83640.0
2,OUTBOUND1,201,83935.0
2,OUTBOUND1,202,84285.0
2,OUTBOUND1,203,84934.0
2,OUTBOUND1,17587,90702.0
2,OUTBOUND1,134,94827.0
2,OUTBOUND1,17340,95175.0
2,OUTBOUND1,135,95784.0
2,OUTBOUND1,136,97260.0
2,OUTBOUND1,18684,98217.0
2,OUTBOUND1,18685,98576.0
2,OUTBOUND1,139,99524.0
2,OUTBOUND1,19838,100106.0
2,OUTBOUND1,1297,100714.0
2,OUTBOUND1,1298,101313.0
2,OUTBOUND1,20314,103712.0
2,OUTBOUND2,179,0.0
2,OUTBOUND2,180,843.0
2,OUTBOUND2,213,1568.0
2,OUTBOUND2,22449,3476.0
2,OUTBOUND2,22450,4390.0
2,OUTBOUND2,216,6111.0
2,OUTBOUND2,1796,6368.0
2,OUTBOUND2,2088,6728.0
2,OUTBOUND2,2089,7110.0
2,OUTBOUND2,2090,7382.0
2,OUTBOUND2,20673,9032.0
2,OUTBOUND2,20782,14146.0
2,OUTBOUND2,20674,20603.0
2,OUTBOUND2,1201,20934.0
2,OUTBOUND2,1202,21130.0
2,OUTBOUND2,1203,21563.0
2,OUTBOUND2,1204,22041.0
2,OUTBOUND2,1205,22525.0
2,OUTBOUND2,1206,22875.0
2,OUTBOUND2,1207,23701.0
2,OUTBOUND2,1208,24184.0
2,OUTBOUND2,1209,25187.0
2,OUTBOUND2,1211,25940.0
2,OUTBOUND2,1212,26336.0
2,OUTBOUND2,22395,27194.0
2,OUTBOUND2,2046,29154.0
2,OUTBOUND2,19741,30510.0
2,OUTBOUND2,3422,31167.0
2,OUTBOUND2,13023,32593.0
2,OUTBOUND2,2420,34162.0
2,OUTBOUND2,2421,34671.0
2,OUTBOUND2,2422,35191.0
2,OUTBOUND2,2423,35712.0
2,OUTBOUND2,19533,36162.0
2,OUTBOUND2,16485,37764.0
2,OUTBOUND2,20475,38532.0
2,OUTBOUND2,2427,38886.0
2,OUTBOUND2,2428,39306.0
2,OUTBOUND2,2429,39972.0
2,OUTBOUND2,2430,40671.0
2,OUTBOUND2,2431,42444.0
2,OUTBOUND2,2432,43012.0
2,OUTBOUND2,2433,43736.0
2,OUTBOUND2,2435,44365.0
2,OUTBOUND2,2437,45005.0
2,OUTBOUND2,2438,45522.0
2,OUTBOUND2,2440,46385.0
2,OUTBOUND2,2441,46977.0
2,OUTBOUND2,2443,47807.0
2,OUTBOUND2,2444,48634.0
2,OUTBOUND2,2445,49285.0
2,OUTBOUND2,2446,49853.0
2,OUTBOUND2,2447,51126.0
2,OUTBOUND2,2448,52004.0
2,OUTBOUND2,2449,52488.0
2,OUTBOUND2,2450,53003.0
2,OUTBOUND2,2451,53473.0
2,OUTBOUND2,2452,53925.0
2,OUTBOUND2,3417,54684.0
2,OUTBOUND2,2455,55251.0
2,OUTBOUND2,2456,55938.0
2,OUTBOUND2,2457,56649.0
2,OUTBOUND2,2458,57666.0
2,OUTBOUND2,2459,58058.0
2,OUTBOUND2,2460,58383.0
2,OUTBOUND2,20900,59968.0
2,OUTBOUND2,19534,60545.0
2,OUTBOUND2,2494,61195.0
2,OUTBOUND2,2495,61843.0
2,OUTBOUND2,2496,62755.0
2,OUTBOUND2,2497,64555.0
2,OUTBOUND2,2498,66006.0
2,OUTBOUND2,3424,66254.0
2,OUTBOUND2,2499,67246.0
2,OUTBOUND2,20829,68029.0
2,OUTBOUND2,2502,68979.0
2,OUTBOUND2,2503,69682.0
2,OUTBOUND2,506,70701.0
2,OUTBOUND2,507,71295.0
2,OUTBOUND2,508,71661.0
2,OUTBOUND2,409,72427.0
2,OUTBOUND2,410,73147.0
2,OUTBOUND2,411,73733.0
2,OUTBOUND2,414,75065.0
2,OUTBOUND2,416,76212.0
2,OUTBOUND2,20436,77118.0
2,OUTBOUND2,20896,77448.0
2,OUTBOUND2,22548,80552.0
2,OUTBOUND2,20438,81377.0
2,OUTBOUND2,19910,83103.0
2,OUTBOUND2,200,83640.0
2,OUTBOUND2,201,83935.0
2,OUTBOUND2,202,84285.0
2,OUTBOUND2,203,84934.0
2,OUTBOUND2,18682,86717.0
2,OUTBOUND2,134,87473.0
2,OUTBOUND2,17340,87821.0
2,OUTBOUND2,135,88430.0
2,OUTBOUND2,136,89906.0
2,OUTBOUND2,18684,90863.0
2,OUTBOUND2,18685,91222.0
2,OUTBOUND2,139,92170.0
2,OUTBOUND2,19838,92752.0
2,OUTBOUND2,1297,93360.0
2,OUTBOUND2,1298,93959.0
2,OUTBOUND2,20314,96358.0
2,INBOUND3,20314,0.0
2,INBOUND3,19838,513.0
2,INBOUND3,1297,1121.0
2,INBOUND3,1298,1720.0
2,INBOUND3,242,3913.0
2,INBOUND3,243,4378.0
2,INBOUND3,244,4948.0
2,INBOUND3,20830,6087.0
2,INBOUND3,19524,7529.0
2,INBOUND3,18691,8892.0
2,INBOUND3,18692,9802.0
2,INBOUND3,249,10717.0
2,INBOUND3,289,12496.0
2,INBOUND3,291,13232.0
2,INBOUND3,292,13575.0
2,INBOUND3,293,13840.0
2,INBOUND3,20438,15296.0
2,INBOUND3,19526,18892.0
2,INBOUND3,452,19826.0
2,INBOUND3,454,20792.0
2,INBOUND3,456,22277.0
2,INBOUND3,19528,23584.0
2,INBOUND3,704,24243.0
2,INBOUND3,705,24614.0
2,INBOUND3,706,25217.0
2,INBOUND3,3374,26241.0
2,INBOUND3,3375,26981.0
2,INBOUND3,3377,27790.0
2,INBOUND3,3378,28670.0
2,INBOUND3,3379,29926.0
2,INBOUND3,3380,31378.0
2,INBOUND3,3381,33126.0
2,INBOUND3,3382,34045.0
2,INBOUND3,3383,34705.0
2,INBOUND3,3384,35627.0
2,INBOUND3,15548,35920.0
2,INBOUND3,3332,37599.0
2,INBOUND3,3333,37889.0
2,INBOUND3,3334,38254.0
2,INBOUND3,3335,39211.0
2,INBOUND3,3336,39804.0
2,INBOUND3,3337,40622.0
2,INBOUND3,3338,41207.0
2,INBOUND3,3340,41927.0
2,INBOUND3,3341,42429.0
2,INBOUND3,3342,42864.0
2,INBOUND3,3343,43296.0
2,INBOUND3,3344,43824.0
2,INBOUND3,3345,44691.0
2,INBOUND3,3346,46009.0
2,INBOUND3,3347,47256.0
2,INBOUND3,3348,47965.0
2,INBOUND3,19527,48975.0
2,INBOUND3,3351,49456.0
2,INBOUND3,3353,50349.0
2,INBOUND3,3354,50907.0
2,INBOUND3,3355,51490.0
2,INBOUND3,3357,52169.0
2,INBOUND3,3358,52902.0
2,INBOUND3,3359,53537.0
2,INBOUND3,3360,55306.0
2,INBOUND3,19531,55864.0
2,INBOUND3,3362,56543.0
2,INBOUND3,3363,56945.0
2,INBOUND3,16484,58027.0
2,INBOUND3,3366,59614.0
2,INBOUND3,3367,60034.0
2,INBOUND3,3368,60530.0
2,INBOUND3,3369,61140.0
2,INBOUND3,3370,61531.0
2,INBOUND3,3371,62092.0
2,INBOUND3,12989,63295.0
2,INBOUND3,3414,64571.0
2,INBOUND3,20941,65196.0
2,INBOUND3,2064,66315.0
2,INBOUND3,22484,68534.0
2,INBOUND3,1135,69247.0
2,INBOUND3,1136,69705.0
2,INBOUND3,1137,70176.0
2,INBOUND3,1138,70502.0
2,INBOUND3,1140,71940.0
2,INBOUND3,1141,72593.0
2,INBOUND3,1142,73085.0
2,INBOUND3,1204,73737.0
2,INBOUND3,1144,74177.0
2,INBOUND3,1145,74786.0
2,INBOUND3,1146,75102.0
2,INBOUND3,20781,80695.0
2,INBOUND3,18354,86733.0
2,INBOUND3,1997,87842.0
2,INBOUND3,1998,88286.0
2,INBOUND3,175,89227.0
2,INBOUND3,176,89929.0
2,INBOUND3,177,90222.0
2,INBOUND3,178,90496.0
2,INBOUND3,179,92232.0
4,INBOUND0,2738,0.0
4,INBOUND0,2739,218.0
4,INBOUND0,2740,672.0
4,INBOUND0,2741,1233.0
4,INBOUND0,20184,1956.0
4,INBOUND0,2742,2543.0
4,INBOUND0,20518,3149.0
4,INBOUND0,2745,3791.0
4,INBOUND0,2746,4133.0
4,INBOUND0,2747,5425.0
4,INBOUND0,2748,5949.0
4,INBOUND0,2749,6361.0
4,INBOUND0,2751,7039.0
4,INBOUND0,18354,7464.0
4,INBOUND0,1997,8573.0
4,INBOUND0,1998,9017.0
4,INBOUND0,175,9958.0
4,INBOUND0,176,10660.0
4,INBOUND0,177,10953.0
4,INBOUND0,178,11227.0
4,INBOUND0,179,12963.0
4,OUTBOUND1,179,0.0
4,OUTBOUND1,180,843.0
4,OUTBOUND1,213,1568.0
4,OUTBOUND1,22449,3476.0
4,OUTBOUND1,22450,4390.0
4,OUTBOUND1,216,6111.0
4,OUTBOUND1,1796,6368.0
4,OUTBOUND1,2088,6728.0
4,OUTBOUND1,2089,7110.0
4,OUTBOUND1,2090,7382.0
4,OUTBOUND1,2752,8930.0
4,OUTBOUND1,2753,9574.0
4,OUTBOUND1,2754,9960.0
4,OUTBOUND1,2755,10534.0
4,OUTBOUND1,2756,11732.0
4,OUTBOUND1,2757,12078.0
4,OUTBOUND1,2758,12409.0
4,OUTBOUND1,20517,12800.0
4,OUTBOUND1,2760,13287.0
4,OUTBOUND1,2761,13861.0
4,OUTBOUND1,2735,14508.0
4,OUTBOUND1,2736,15197.0
4,OUTBOUND1,2737,15611.0
4,OUTBOUND1,2738,16094.0
4,OUTBOUND2,179,0.0
4,OUTBOUND2,180,843.0
4,OUTBOUND2,213,1568.0
4,OUTBOUND2,22449,3476.0
4,OUTBOUND2,22450,4390.0
4,OUTBOUND2,216,6111.0
4,OUTBOUND2,1796,6368.0
4,OUTBOUND2,2088,6728.0
4,OUTBOUND2,2089,7110.0
4,OUTBOUND2,2090,7382.0
4,OUTBOUND2,2752,8930.0
4,OUTBOUND2,2753,9574.0
4,OUTBOUND2,2754,9960.0
4,OUTBOUND2,2755,10534.0
4,OUTBOUND2,2756,11732.0
4,OUTBOUND2,2757,12078.0
4,OUTBOUND2,2758,12409.0
4,OUTBOUND2,20517,12800.0
4,OUTBOUND2,2760,13287.0
4,OUTBOUND2,2761,13861.0
4,OUTBOUND2,2735,14508.0
4,OUTBOUND2,2736,15197.0
4,OUTBOUND2,2737,15611.0
4,OUTBOUND2,2738,16094.0
4,OUTBOUND2,2739,16312.0
4,OUTBOUND2,2740,16766.0
4,OUTBOUND2,2741,17327.0
4,OUTBOUND2,2762,18468.0
4,OUTBOUND2,2763,18845.0
4,OUTBOUND2,2764,19158.0
4,OUTBOUND2,2765,20723.0
4,OUTBOUND2,2766,20947.0
4,OUTBOUND2,2767,21311.0
4,OUTBOUND2,2768,21542.0
4,OUTBOUND2,2769,22208.0
4,OUTBOUND2,2770,22454.0
4,OUTBOUND2,2771,22750.0
4,OUTBOUND2,2772,23203.0
4,OUTBOUND2,2773,23612.0
4,OUTBOUND2,2774,24151.0
4,OUTBOUND2,2776,24253.0
4,OUTBOUND2,19854,25674.0
4,OUTBOUND2,2777,26311.0
4,OUTBOUND2,2778,27325.0
